value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
loudspeaker-1;50;0.12;0.2;50;0.12
loudspeaker-2;50;0.2;0.52;50;0.2
loudspeaker-3;50;0.0;0.06;50;0.0
mailbox-1;50;0.48;0.58;50;0.48
mailbox-2;50;0.02;0.18;50;0.02
mailbox-3;50;0.5;0.68;50;0.5
microphone-1;50;0.06;0.12;50;0.06
microphone-2;50;0.0;0.1;50;0.0
microphone-3;50;0.8;0.8;50;0.8
microwave-1;50;0.08;0.2;50;0.08
moped-2;50;0.0;1.0;50;1.0
microwave-3;50;0.02;0.1;50;0.02
missile-2;50;0.8;0.8;50;0.8
mixing-bowl-1;50;0.94;0.98;50;0.94
mobile-phone-2;50;0.02;0.06;50;0.02
mobile-phone-1;50;0.0;0.02;50;0.0
mobile-phone-3;50;0.0;0.02;50;0.2
monitor-1;50;0.0;0.24;50;0.0
mosque-1;50;0.74;0.8;50;0.74
monitor-2;50;0.0;0.2;50;0.02
monitor-3;50;0.0;0.34;50;0.0
moped-1;50;0.4;0.84;50;1.0
mug-1;50;0.1;0.94;50;0.1
moped-3;50;0.38;0.96;50;1.0
mug-3;50;0.0;0.92;50;0.0
mug-2;50;0.0;0.0;50;0.0
trash-can-2;50;0.8;0.8;50;0.8
upright-piano-1;50;0.06;0.62;50;0.7
obelisk-1;50;0.0;0.0;50;0.0
ocean-liner-1;50;0.04;0.06;50;0.12
old-plane;50;0.0;0.0;50;0.02
pas-plane;50;0.64;0.92;50;0.68
pill-bottle-1;50;0.0;0.0;50;0.08
pillow-1;50;0.64;0.74;50;0.64
pillow-2;50;0.22;0.26;50;0.22
pillow-3;50;0.3;0.8;50;0.3
plastic-bag-1;50;0.0;0.0;50;0.0
printer-1;50;0.2;0.2;50;0.2
printer-2;50;0.14;0.3;50;0.14
race-car-1;50;0.0;0.6;50;0.76
reflex-camera-1;50;0.0;0.26;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.46;0.88;50;0.46
remote-2;50;0.0;0.0;50;0.0
remote-3;50;0.02;0.04;50;0.02
revolver-2;50;0.4;0.4;50;0.4
revolver-1;50;0.4;0.4;50;0.4
revolver-3;50;0.4;0.4;50;0.4
rifle-1;50;0.02;0.44;50;0.4
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.4;50;0.4
shopping-basket-1;50;0.88;1.0;50;0.88
shopping-basket-2;50;0.36;0.94;50;0.36
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.8;50;0.8
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.0;0.8;50;0.9
soup-bowl-2;50;0.0;0.96;50;0.96
space-shuttle-1;50;0.0;0.0;50;0.12
speedboat-1;50;0.3;0.56;50;0.36
sports-car-1;50;0.3;0.8;50;0.7
steam-locomotive-1;50;0.42;0.52;50;0.42
stove-1;50;0.1;0.22;50;0.1
stove-2;50;0.04;0.08;50;0.04
stove-3;50;0.54;0.68;50;0.54
table-lamp-1;50;0.78;0.92;50;0.78
table-lamp-2;50;0.84;0.96;50;0.84
table-lamp-3;50;0.2;0.8;50;0.2
toilet-seat-1;50;0.98;1.0;50;0.98
trash-can-1;50;0.74;0.8;50;0.74
yawl-1;50;0.0;0.22;50;0.74
washer-3;50;0.28;0.44;50;0.28
upright-piano-2;50;0.2;0.6;50;0.6
vase-2;50;0.04;0.9;50;0.04
vase-3;50;0.0;0.48;50;0.0
washer-2;50;0.22;0.26;50;0.22
washer-1;50;0.24;0.34;50;0.24
wall-clock-2;50;0.2;0.2;50;0.2
wine-bottle-1;50;0.42;0.8;50;0.82
earphone-1;49;0.0;0.0;0;
missile-1;49;0.8163265306122449;1.0;49;0.8163265306122449
printer-3;49;0.3673469387755102;0.4897959183673469;49;0.3673469387755102
remote-1;49;0.20408163265306123;0.2857142857142857;49;0.20408163265306123
wall-clock-1;49;0.22448979591836735;0.4897959183673469;49;0.3877551020408163
trash-can-3;49;0.5714285714285714;0.7959183673469388;49;0.5714285714285714
vase-1;49;0.3673469387755102;0.8367346938775511;49;0.3673469387755102
