value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
plastic-bag-1;50;0.02;0.18;50;0.06
printer-1;50;0.18;0.24;50;0.18
printer-2;50;0.14;0.26;50;0.14
race-car-1;50;0.14;0.48;50;0.48
reflex-camera-1;50;0.02;0.16;50;0.02
reflex-camera-2;50;0.0;0.04;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;0.48;0.58;50;0.48
remote-2;50;0.16;0.32;50;0.16
remote-3;50;0.12;0.28;50;0.12
revolver-2;50;0.4;0.42;50;0.4
revolver-1;50;0.4;0.4;50;0.4
revolver-3;50;0.4;0.42;50;0.4
rifle-1;50;0.18;0.4;50;0.4
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.0;0.38;50;0.38
shopping-basket-1;50;0.76;0.92;50;0.76
shopping-basket-2;50;0.3;0.46;50;0.3
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.8;50;0.8
water-tower-1;50;0.0;0.0;50;0.0
soup-bowl-1;50;0.14;0.8;50;0.82
soup-bowl-2;50;0.62;0.84;50;0.84
space-shuttle-1;50;0.0;0.0;50;0.1
speedboat-1;50;0.36;0.42;50;0.36
sports-car-1;50;0.26;0.78;50;0.4
steam-locomotive-1;50;0.0;0.0;50;0.0
stove-1;50;0.02;0.3;50;0.02
stove-2;50;0.04;0.12;50;0.04
stove-3;50;0.44;0.46;50;0.44
table-lamp-1;50;0.8;1.0;50;0.8
table-lamp-2;50;0.36;0.9;50;0.36
table-lamp-3;50;0.8;0.82;50;0.8
toilet-seat-1;50;0.52;0.66;50;0.52
trash-can-1;50;0.76;0.78;50;0.76
yawl-1;50;0.04;0.18;50;0.34
washer-3;50;0.2;0.28;50;0.2
upright-piano-2;50;0.5;0.52;50;0.5
vase-2;50;0.8;0.8;50;0.8
vase-3;50;0.02;0.28;50;0.04
washer-2;50;0.18;0.26;50;0.18
washer-1;50;0.2;0.24;50;0.2
wall-clock-2;50;0.18;0.2;50;0.2
wine-bottle-1;50;0.76;0.8;50;0.8
earphone-1;49;0.0;0.0;0;
missile-1;49;0.3877551020408163;0.673469387755102;49;0.5306122448979592
printer-3;49;0.1836734693877551;0.4489795918367347;49;0.1836734693877551
remote-1;49;0.3673469387755102;0.5714285714285714;49;0.3673469387755102
wall-clock-1;49;0.02040816326530612;0.24489795918367346;49;0.1836734693877551
trash-can-3;49;0.7959183673469388;0.7959183673469388;49;0.7959183673469388
vase-1;49;0.5510204081632653;0.7551020408163265;49;0.5510204081632653
