rank;model_key;model_name;imagenet_top1;imagenet_top5;shapenet_base_top1;shapenet_top1;shapenet_evaluable;delta_vs_baseline;delta_base_to_average
21;dinov3_l__knn;DINOv3-L-KNN;0.7096913580246914;0.8087654320987654;0.0;0;0;0;0.0
22;dinov3_s__knn;DINOv3-S-KNN;0.6517901234567901;0.7199382716049383;0.0;0;0;0;0.0
23;hiera_b_in1k__knn;Hiera_B-KNN;0.5882098765432099;0.7102469135802469;0.0;0;0;0;0.0
24;hiera_b_in1k__logits;Hiera_B-LOGITS;0.5423456790123456;0.7029938271604939;0.0;0;0;0;0.0
25;hiera_l_in1k__knn;Hiera_L-IN1K-KNN;0.600925925925926;0.7150925925925926;0.0;0;0;0;0.0
26;hiera_l_in1k__logits;Hiera_L-IN1K-LOGITS;0.5646604938271605;0.7236419753086419;0.0;0;0;0;0.0
27;hiera_s_in1k__knn;Hiera_S-IN1K-KNN;0.5838271604938272;0.7070987654320988;0.0;0;0;0;0.0
28;hiera_s_in1k__logits;Hiera_S-IN1K-LOGITS;0.5320679012345679;0.6946604938271604;0.0;0;0;0;0.0
29;resnet50__knn;ResNet-50-KNN;0.4740740740740741;0.6509567901234568;0.0;0;0;0;0.0
30;resnet50_in1k__knn;ResNet-50-IN1K-KNN;0.5404938271604939;0.6562037037037037;0.0;0;0;0;0.0
31;resnet50_in1k__logits;ResNet-50-IN1K-LOGITS;0.5047530864197531;0.6562345679012346;0.0;0;0;0;0.0
32;swin_b__knn;Swin-B-KNN;0.5613271604938271;0.6925308641975308;0.0;0;0;0;0.0
33;swin_b_in1k__knn;Swin-B-IN1K-KNN;0.6176234567901234;0.7457716049382717;0.0;0;0;0;0.0
34;swin_b_in1k__linear_probe;Swin-B-IN1K-LINEAR_PROBE;0.5587654320987654;0.7103086419753086;0.0;0;0;0;0.0
35;swin_b_in1k__logits;Swin-B-IN1K-LOGITS;0.5529320987654321;0.7094753086419753;0.0;0;0;0;0.0
36;swin_l__knn;Swin-L-KNN;0.6388271604938272;0.7665432098765432;0.0;0;0;0;0.0
37;swin_l_in1k__knn;Swin-L-IN1K-KNN;0.6388271604938272;0.7665432098765432;0.0;0;0;0;0.0
38;swin_l_in1k__logits;Swin-L-IN1K-LOGITS;0.5770987654320988;0.7286111111111111;0.0;0;0;0;0.0
39;swin_s__knn;Swin-S-KNN;0.5625;0.6930864197530864;0.0;0;0;0;0.0
40;swin_s_in1k__knn;Swin-S-IN1K-KNN;0.5958641975308642;0.7276543209876544;0.0;0;0;0;0.0
41;swin_s_in1k__logits;Swin-S-IN1K-LOGITS;0.536820987654321;0.7008641975308642;0.0;0;0;0;0.0
42;vit_b_in1k__knn;ViT-B-IN1K-KNN;0.5248456790123457;0.657962962962963;0.0;0;0;0;0.0
43;vit_b_in1k__logits;ViT-B-IN1K-LOGITS;0.5050925925925925;0.6706481481481481;0.0;0;0;0;0.0
44;vit_l_in1k__knn;ViT-L-IN1K-KNN;0.5260185185185186;0.6620987654320988;0.0;0;0;0;0.0
45;vit_l_in1k__logits;ViT-L-IN1K-LOGITS;0.5186111111111111;0.6826234567901235;0.0;0;0;0;0.0
