value;n_samples;imagenet_top1_acc;imagenet_top5_acc;shapenet_evaluable;shapenet_top1_acc
pillow-1;50;1.0;1.0;50;1.0
pillow-2;50;0.92;1.0;50;0.92
pillow-3;50;0.76;1.0;50;0.76
plastic-bag-1;50;0.0;0.42;50;0.58
printer-1;50;0.2;0.36;50;0.2
printer-2;50;0.34;0.56;50;0.34
race-car-1;50;0.1;1.0;50;1.0
reflex-camera-1;50;0.0;0.24;50;0.0
reflex-camera-2;50;0.0;0.0;50;0.0
skateboard-1;50;0.0;0.0;0;
reflex-camera-3;50;1.0;1.0;50;1.0
remote-2;50;0.08;0.14;50;0.08
remote-3;50;0.08;0.16;50;0.08
revolver-2;50;0.6;0.72;50;0.6
revolver-1;50;0.7;0.76;50;0.7
revolver-3;50;0.4;0.4;50;0.4
rifle-1;50;0.74;0.8;50;0.74
skateboard-3;50;0.0;0.0;0;
rifle-2;50;0.18;0.7;50;0.58
shopping-basket-1;50;0.88;0.96;50;0.9
shopping-basket-2;50;0.0;1.0;50;0.0
sofa-1;50;0.0;0.0;0;
skateboard-2;50;0.0;0.0;0;
sofa-3;50;0.0;0.0;0;
sofa-2;50;0.0;0.0;0;
water-bottle-1;50;0.8;0.8;50;0.8
water-tower-1;50;0.2;0.48;50;0.2
soup-bowl-1;50;0.24;0.98;50;0.86
soup-bowl-2;50;0.68;1.0;50;0.86
space-shuttle-1;50;0.0;0.0;50;0.58
speedboat-1;50;0.58;0.74;50;0.58
sports-car-1;50;0.12;0.82;50;0.6
steam-locomotive-1;50;0.78;0.8;50;0.78
stove-1;50;0.68;0.8;50;0.68
stove-2;50;0.26;0.48;50;0.26
stove-3;50;0.56;0.6;50;0.56
table-lamp-1;50;0.8;0.84;50;0.8
table-lamp-2;50;0.4;0.92;50;0.4
table-lamp-3;50;0.8;0.8;50;0.8
toilet-seat-1;50;0.82;0.88;50;0.82
trash-can-1;50;0.8;0.8;50;0.8
yawl-1;50;0.0;0.1;50;0.78
washer-3;50;0.2;0.2;50;0.2
upright-piano-2;50;0.64;0.7;50;0.64
vase-2;50;0.86;0.96;50;0.86
vase-3;50;0.02;0.72;50;0.02
washer-2;50;0.18;0.2;50;0.18
washer-1;50;0.18;0.32;50;0.18
wall-clock-2;50;0.0;0.2;50;0.2
wine-bottle-1;50;0.66;0.9;50;0.88
earphone-1;49;0.0;0.0;0;
missile-1;49;1.0;1.0;49;1.0
printer-3;49;0.3673469387755102;0.4897959183673469;49;0.3673469387755102
remote-1;49;0.20408163265306123;0.20408163265306123;49;0.20408163265306123
wall-clock-1;49;0.0;0.3469387755102041;49;0.3469387755102041
trash-can-3;49;0.6122448979591837;0.8367346938775511;49;0.6122448979591837
vase-1;49;0.2857142857142857;0.8163265306122449;49;0.2857142857142857
